the_geom,cp,nombre,codigoine,jurisdicci,cartodb_id,created_at,updated_at
0101000020E6100000587AD04C5661D7BF87A3A2EE4E8D4340,46792,Alzira,46017,46017,652,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000614B228566D1CDBF5E08CC22248F4340,46409,Cullera,46105,46105,653,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003BE716F0B2DAD6BFE59A045F398B4340,46792,Carcaixent,46083,46083,654,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B89E44AFEB01DEBFB8862023D5854340,46668,Rafelguaraf,46209,46209,655,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C2B8EE08C66EE1BF2977EB44E7854340,46293,Beneixida,46053,46053,656,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009BF4AD6BEE89D7BF5B7E9498E2814340,46759,Simat de la Valldigna,46231,46231,657,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007A90E6D1E773DDBF8EC8336B988E4340,46749,Carcaixent,46083,46083,658,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000018037B850382D0BFA31E7C0E777D4340,46728,Gandia,46131,46131,659,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F7DC9636B34DC5BFA60C0BD57F804340,46730,Gandia,46131,46131,660,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FEC19151F711C7BF31C0DC7CA57C4340,46701,Gandia,46131,46131,661,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000834058C16168C2BFBECF8E1438754340,46780,La Font d'En Carr�s,46127,46127,662,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D66BB229F74ACCBF9B041CAB72764340,46724,Palma de Gand�a,46187,46187,663,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008EB92B45A141ACBFC82463B55C6C4340,3789,Pego,3102,3102,665,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000025296DE06F00B03F2F9C462DFE694340,3709,D�nia,3063,3063,666,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C2696635E205A43F88485609E66C4340,3779,D�nia,3063,3063,667,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000093FCE1272B7795BFA393BF1EA06F4340,3789,D�nia,3063,3063,668,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000005FF961E9DDDADBF13B3D9F1F96A4340,3789,El R�fol d'Alm�nia,3110,3110,669,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D6FCF4A3AB21E1BF91D0E63EC97F4340,46670,X�tiva,46145,46145,670,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B3F286D9D974E2BFF9187226897D4340,46659,Canals,46081,46081,671,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000021158C44F23AECBF871682F2BF754340,46811,Enguera,46118,46118,672,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CC5C449601BBF1BF315B3B40B3784340,46621,Ayora,46044,46044,673,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009E947F8F6C71EEBF251CB1B3FD614340,3408,Villena,3140,3140,674,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006885AB5EC594E7BF4BC6BE554D5A4340,3469,Beneixama,3023,3023,675,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003A8A3D98FABAE0BF4BC6BE554D5A4340,3802,Alcoy/Alcoi,3009,3009,676,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004D23FC9B98C1DEBF796BC856E6594340,3803,Alcoy/Alcoi,3009,3009,677,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E71719341BC0DDBF0CEAB1A9D65A4340,3804,Alcoy/Alcoi,3009,3009,678,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FF95A04F86D2DABFD93A7573CF594340,3870,Cocentaina,3056,3056,679,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000042E296C0E31DDBF73F5651254534340,3819,Alcoy/Alcoi,3009,3009,680,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000016AC0B046F76E2BFB33DA2CDEE574340,3818,Alcoy/Alcoi,3009,3009,681,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002D7563471DF2DCBFEDB5064C19694340,46891,Bufali,46075,46075,682,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001901536420BDDBBF32CE1A4424614340,3829,Cocentaina,3056,3056,683,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CC808290C94FDABFB52156B30D624340,3841,L'Alqueria d'Asnar,3017,3017,684,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000033C2432FF34D1BF16961E5C6E634340,3786,La Vall d'Alcal�,3134,3134,685,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005E4630A00D75B4BF8922A6823A644340,3791,Orba,3097,3097,686,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EF2B15E23699B2BF1D53896BDA514340,3599,Callosa d'En Sarri�,3048,3048,687,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000B25D9DAEA04BABF3294BF4B26534340,3518,Callosa d'En Sarri�,3048,3048,688,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000579560461287A1BFED28E64F8A514340,3599,Altea,3018,3018,689,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000FE61E4F3AF3A23F555FBEDAE05D4340,3720,Senija,3125,3125,690,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007F27E33FF2C779BF7739F43FC0624340,3723,Alcalal�,3006,3006,691,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FFAB231F030B84BF1AEFE03D8E634340,3759,Alcalal�,3006,3006,692,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CEF707524DB8ABBFB91F3421A5634340,3795,Orba,3097,3097,693,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000290490650358C13FE36745E93E584340,3724,Teulada,3128,3128,694,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001728089F8E81C23F9E4F31F133604340,3739,J�vea/X�bia,3082,3082,695,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007D2974CE9DA5C73FB91F3421A5634340,3738,J�vea/X�bia,3082,3082,696,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000ABEAABED5A5BF3F804D5AAA9C654340,3737,J�vea/X�bia,3082,3082,697,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000773C95AC44B9B53FF2D8A38C1A664340,3749,D�nia,3063,3063,698,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000236AF1EEE20FB2BF5E616A2E77484340,3581,L'Alf�s del Pi,3011,3011,699,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007A275E7405BCBABFA260141BEF444340,3503,Benidorm,3031,3031,700,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000612FFFBC32CFC0BF52C86AA9E3444340,3501,Benidorm,3031,3031,701,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000005340A2EFECD0C5BF30D5CA3871444340,3502,Finestrat,3069,3069,702,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008091445E4A28EBBFC33A4A80CE494340,3639,Villena,3140,3140,703,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000033F1130B6711EBBFAFF913A082484340,3639,Sax,3123,3123,704,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000380ED843A65EEBBF6AE1FFA777504340,3400,Villena,3140,3140,705,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000088C155975AE5EFBF400CCEE34E444340,3638,Villena,3140,3140,706,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AEFAEF4FCA1AF1BF480E7A37E52E4340,3659,El Pin�s/Pinoso,3105,3105,707,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F173293500E3F0BFD95A8F73AF384340,3657,El Pin�s/Pinoso,3105,3105,708,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000001A9C0C54CBDEFBF5F4079410C364340,3658,El Pin�s/Pinoso,3105,3105,709,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000D41542DCF9CCEEBF1D5A396027354340,3649,Mon�var/Mon�ver,3089,3089,710,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000006B1D347B4DF3E9BF98F9E8AC81384340,3640,Elda,3066,3066,711,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000008B76B2F92101E2BFC3AD29843F324340,3699,Alacant/Alicante,3014,3014,712,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000075A388011075E3BFED616A5BFD2B4340,3113,Alacant/Alicante,3014,3014,713,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E721EBE87ED0E1BFF384079CFE284340,3114,Alacant/Alicante,3014,3014,714,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FCF414E1905CE0BF99BF8DB4832A4340,3008,Alacant/Alicante,3014,3014,715,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004FB2096DB3C0E0BF7DD620797F2B4340,3007,Alacant/Alicante,3014,3014,716,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E0DE04A99DEBE0BFD178FD1FF92C4340,3006,Alacant/Alicante,3014,3014,717,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000457881FB3426E0BF0A326D8B6E2F4340,3009,Alacant/Alicante,3014,3014,718,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A9FDB460FA72DFBF6D9F1DCEA12B4340,3003,Alacant/Alicante,3014,3014,719,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000737CF2136D17DFBF3EFA13CD082C4340,3001,Alacant/Alicante,3014,3014,720,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F05AFF73FCA4DEBFBFBC605A642C4340,3002,Alacant/Alicante,3014,3014,721,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C11C2367502EDFBF91175759CB2C4340,3004,Alacant/Alicante,3014,3014,722,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E76CBB10C239DFBF271BDAC6722E4340,3010,Alacant/Alicante,3014,3014,723,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BC258135B378DFBFCC5560DFF72F4340,3011,Alacant/Alicante,3014,3014,724,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004D2C5A6AFB0BDFBFB1F18CBEAA314340,3112,Alacant/Alicante,3014,3014,725,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B2EBF8C334DEDEBF896F20FE122F4340,3014,Alacant/Alicante,3014,3014,726,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000644BC87051C7DEBFC4C6938FD22D4340,3012,Alacant/Alicante,3014,3014,727,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000087A6D7A5260DEBF34CD4357992D4340,3013,Alacant/Alicante,3014,3014,728,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001956F540C736DDBFC64B2DAA892E4340,3016,Alacant/Alicante,3014,3014,729,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000007F61D8A84438DEBF896F20FE122F4340,3015,Alacant/Alicante,3014,3014,730,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004ED7B78D5492DDBF237DD6A028324340,3559,Alacant/Alicante,3014,3014,731,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003D0E05CEB0E3DABF79381D53352F4340,3540,Alacant/Alicante,3014,3014,732,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BD849A4AC8CFDCBF6A54DFABE8384340,3111,Mutxamel,3090,3090,733,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004994D14D73ADDCBF33079F4F973B4340,3110,Alacant/Alicante,3014,3014,734,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000094E8BD921295DBBF1014FFDE243B4340,3110,Busot,3046,3046,735,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000095D65C724233E3BFEDA27548481D4340,3139,Elche/Elx,3065,3065,736,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E3D5A6DA3AA1E0BFC711D2B18B204340,3195,Elche/Elx,3065,3065,737,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002FF19B1167C9E2BF3884B18876254340,3320,Elche/Elx,3065,3065,738,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000495C4E2601B4E3BFC2EE34718A234340,3295,Elche/Elx,3065,3065,739,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F53F4085C9F8E5BF5B90BB047C214340,3203,Elche/Elx,3065,3065,740,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B7AA17CE5F9AE5BFE15C3BC745234340,3202,Elche/Elx,3065,3065,741,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001D90D82E3B04E6BF05D574526F244340,3207,Elche/Elx,3065,3065,742,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000690AE77A7C83E5BF474F852430204340,3290,Elche/Elx,3065,3065,743,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009C3F65B9C5AFE4BF19C3E52E2A1C4340,3292,Elche/Elx,3065,3065,744,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F1227C4C8AABE5BFA75006583F174340,3294,Elche/Elx,3065,3065,745,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000094F2074176EDE7BF3D3B1FBA531D4340,3296,Elche/Elx,3065,3065,746,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000088925DC855BBE6BF53E884A9C3234340,3206,Elche/Elx,3065,3065,747,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AAEB53402A11E7BF9E76FBE560224340,3205,Elche/Elx,3065,3065,748,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000075EFCC0F54A4E4BF08391D80BB124340,3194,Elche/Elx,3065,3065,749,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002CE724D9F8EBE6BF11E153DB73104340,3170,San Fulgencio,3118,3118,750,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000CDA726F68C5E7BFA61E324119204340,3293,Elche/Elx,3065,3065,751,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000F1E9843E17ECE8BF3831EC84E51B4340,3339,Crevillent,3059,3059,752,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CBBF0E9C4778E9BF278EB9CAE3164340,3158,Crevillent,3059,3059,753,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000AC708F5CE1FFE4BF1C0E2451E30E4340,3140,San Fulgencio,3118,3118,754,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000E8EA65A24DEEEBF100245C8DE224340,3689,Orihuela,3099,3099,755,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000000E8EA65A24DEEEBFA6CB6C3D88164340,3315,Orihuela,3099,3099,756,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009AFCF672E412ECBF02AA503096104340,3350,Callosa de Segura,3049,3049,757,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001285488CC193EEBFDBAC7D8AB50E4340,3316,Orihuela,3099,3099,758,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C539BA1585F6EFBF7DF63A795F0A4340,3311,Orihuela,3099,3099,759,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000906355EC5021EEBFC1F5E465D7064340,3312,Orihuela,3099,3099,760,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000DA6BFD22ACD9EBBFC831ECB16BFF4240,3313,Orihuela,3099,3099,761,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FB19967727A9EDBF29D9F7EC9C094340,3321,Orihuela,3099,3099,762,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C6E41739DE7CEEBF12FABDE6060C4340,3369,Orihuela,3099,3099,763,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001C738CEFFBFEEDBF81006EAECD0B4340,3317,Orihuela,3099,3099,764,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000001630A6AF1A1AEDBF2D5E9107540A4340,3322,Orihuela,3099,3099,765,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004F82E826A393ECBFAFA577AF660B4340,3325,Orihuela,3099,3099,766,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000CB3AD37F9089EBBF81006EAECD0B4340,3314,Orihuela,3099,3099,767,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B3F542729836EBBFE7F2B70BB8084340,3380,Orihuela,3099,3099,768,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000369C712EC097E9BFC5E6AD8FB20C4340,3169,Almorad�,3015,3015,769,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000E29238945904E8BF26CFC4B72E084340,3176,Algorfa,3012,3012,770,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E610000074E555D7E5C6E8BFEF81845BDD0A4340,3179,Almorad�,3015,3015,771,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000003589242EEF27E5BF224A2B9D77074340,3149,Guardamar del Segura,3076,3076,772,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B684F5C6BD02E5BF414C02E40E024340,3188,Torrevieja,3133,3133,773,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000FC5C04BE0846E6BFA9C3E55BB0FF4240,3184,Torrevieja,3133,3133,774,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009EE04BA4B058E7BF0AACFC832CFB4240,3186,Torrevieja,3133,3133,775,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EA5A5AF0F1D7E6BF35CC6C6A0EFA4240,3185,Torrevieja,3133,3133,776,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000C6DB41717BEAE5BF61D372455DFD4240,3181,Torrevieja,3133,3133,777,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A5824BF9A694E5BF519C6F9A7FFD4240,3182,Torrevieja,3133,3133,778,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000A2FD0FDDEFA5E7BF959B1987F7F94240,3186,Orihuela,3099,3099,779,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000B0CA74F670D2E8BFAC357E8E1DF84240,3193,Orihuela,3099,3099,780,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000BB42A0EAE7F8E7BF49A1733B36F64240,3189,Orihuela,3099,3099,781,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000002C29F2AECE3DECBFD3B1812B6C074340,3380,Bigastro,3044,3044,782,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000009F2C90B2F487E8BF79785153F5EC4240,30740,Pilar de la Horadada,3902,3902,783,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E61000004C108211BDCCEABF6180AD41CCF34240,3191,Pilar de la Horadada,3902,3902,784,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00
0101000020E6100000EE8FB5EFEB53ECBFF50BD3809B124340,3348,Cox,785,2014-08-29 16:50:01.111079+00,2014-08-29 16:50:01.111079+00,,
